370,5392,69,15-07-2015,2563.526456
371,7487,63,11-09-2015,4351.342271
372,1460,222,19-01-2015,5814.260212
373,6762,49,14-07-2015,5603.352235
374,4276,204,23-09-2015,5405.93085
375,5035,100,28-10-2015,7125.144074
376,6664,124,02-05-2015,4803.501014
377,432,158,13-04-2015,5341.760803
378,5152,112,10-07-2015,8186.638102
379,4763,106,26-08-2015,4280.730587
380,3695,204,20-07-2015,8342.66466
381,6731,132,03-03-2015,2925.391103
382,3590,191,11-11-2015,74.22603301
383,4409,236,18-09-2015,7014.67826
384,4222,97,20-11-2015,624.0327016
385,5429,135,12-11-2015,4387.956098
386,4281,18,22-07-2015,1076.544009
387,7959,67,10-01-2015,6660.131953
388,6397,25,11-11-2015,1276.703864
389,6272,10,14-07-2015,3262.755052
390,9092,40,26-07-2015,769.6466771
391,6529,236,28-08-2015,1399.079835
392,5614,175,14-02-2015,5736.240573
393,6569,22,28-06-2015,3136.189481
394,126,133,22-07-2015,8907.932233
395,8313,92,12-02-2015,7527.460261
396,4943,221,06-09-2015,813.901267
397,6732,42,07-08-2015,5857.087048
398,9771,174,03-09-2015,4673.73326
399,5820,239,19-09-2015,2493.014041
400,15,240,21-08-2015,9431.723451
401,1057,204,21-03-2015,4329.998502
402,8920,54,25-09-2015,5749.105361
403,1430,146,24-10-2015,8734.687188
404,4101,208,25-07-2015,1582.118907
405,2333,109,04-10-2015,72.65562486
406,5469,135,03-11-2015,8921.207346
407,5866,180,02-04-2015,2794.156595
408,2910,78,07-03-2015,1080.225464
409,295,10,07-11-2015,4648.845135
410,2139,218,05-09-2015,1820.169935
411,429,171,24-02-2015,2998.543898
412,5556,87,17-10-2015,9817.531088
413,3182,76,16-04-2015,4825.416268
414,8467,81,14-08-2015,822.6328294
415,2726,35,05-05-2015,2026.843187
416,3784,23,26-09-2015,1681.567902
417,8200,207,13-11-2015,8838.429924
418,9209,119,16-09-2015,1060.534693
419,6732,40,12-03-2015,1644.683593
420,1823,6,18-07-2015,8592.179421
421,2347,15,28-04-2015,4123.697698
422,5996,200,09-07-2015,2879.873976
423,4966,189,19-06-2015,1237.237951
424,9716,108,17-02-2015,5291.138311
425,818,190,20-08-2015,8330.946736
426,7178,192,20-07-2015,1869.534431
427,2863,132,25-10-2015,366.9882433
428,2129,115,06-05-2015,4929.314974
429,8850,231,03-06-2015,1592.826066
430,6289,189,13-05-2015,1961.436706
431,4645,42,07-06-2015,5292.569729
432,9789,41,31-08-2015,2130.245226
433,7006,211,22-10-2015,4910.093032
434,775,172,06-01-2015,6054.769432
435,160,71,20-08-2015,9641.162249
436,2095,36,19-09-2015,3227.983623
437,6001,100,10-04-2015,3620.054663
438,69,164,11-10-2015,3516.411558
439,6873,139,21-02-2015,4575.395527
440,5200,209,12-07-2015,9273.340112
441,5231,154,25-07-2015,491.8703424
442,9584,43,14-11-2015,4.308508331
443,1229,15,17-03-2015,6182.637644
444,9811,131,01-05-2015,6039.469965
445,8628,184,27-12-2015,4349.189599
446,6832,115,20-05-2015,9908.236001
447,7001,76,18-10-2015,4577.897441
448,7749,223,10-02-2015,516.921518
449,9118,239,20-07-2015,1153.294976
450,5277,137,26-07-2015,7366.484264
451,325,41,07-11-2015,1747.716714
452,8425,217,12-09-2015,4258.743059
453,8888,113,03-12-2015,482.7042249
454,6702,66,11-01-2015,1545.206417
455,1271,227,11-02-2015,2841.026678
456,2922,54,15-12-2015,7273.810956
457,161,65,15-02-2015,3409.988945
458,2057,136,28-11-2015,5243.265147
459,9922,69,24-07-2015,7528.244267
460,2436,18,27-07-2015,7116.847358
461,2797,4,03-11-2015,6167.159165
462,5224,15,16-04-2015,3983.162524
463,1118,176,14-12-2015,1820.81997
464,216,12,11-02-2015,149.8201542
465,1509,178,07-02-2015,7427.495905
466,3904,95,30-01-2015,3923.364611
467,3153,156,24-02-2015,644.8204933
468,2745,88,13-09-2015,1422.292518
469,3560,207,01-01-2015,7054.591369
470,5483,129,31-12-2015,939.7172944
471,8879,85,14-09-2015,3684.96304
472,6008,103,15-12-2015,4967.437957
473,2139,175,01-11-2015,7205.540982
474,9933,185,27-11-2015,6046.282178
475,954,200,09-08-2015,1444.43914
476,4607,165,18-12-2015,2399.54243
477,5794,149,11-11-2015,2813.878503
478,6605,155,26-01-2015,344.1923265
479,5690,67,15-02-2015,4688.381937
480,3219,234,17-02-2015,6321.700899
481,4215,200,18-02-2015,7309.864548
482,5285,8,12-01-2015,9873.231567
483,5660,230,04-09-2015,1744.015936
484,3619,134,27-05-2015,19.64803293
485,2442,125,31-08-2015,321.5680387
486,9250,89,01-07-2015,8249.639279
487,3652,153,22-09-2015,5363.803455
488,2817,184,15-09-2015,9245.784717
489,95,117,04-11-2015,8716.143001
490,6157,205,08-03-2015,5632.341407
491,2904,146,04-09-2015,1867.676692
492,7930,150,01-12-2015,4364.889907
493,3454,67,13-11-2015,9912.655196
494,3696,39,03-02-2015,3543.860954
495,4356,89,16-07-2015,8685.590173
496,4054,201,23-10-2015,4201.71661
497,3731,179,05-06-2015,8176.059016
498,9480,53,03-09-2015,8847.031265
499,9014,228,11-05-2015,925.926859
500,2483,22,07-02-2015,5310.460123
501,4699,185,14-11-2015,1078.565715
502,2853,189,04-11-2015,977.3151543
503,6127,86,05-11-2015,9481.700088
504,5962,73,13-03-2015,3609.140696
505,8688,141,19-12-2015,8789.205682
506,7206,188,27-11-2015,7559.363799
507,4213,153,11-06-2015,4802.385569
508,2894,138,31-01-2015,6518.727196
509,1833,100,12-07-2015,2797.630181
510,8749,123,03-06-2015,8747.059181
511,6672,93,21-05-2015,1260.188637
512,8248,201,27-04-2015,2350.801019
513,1566,20,11-04-2015,9774.808481
514,9517,83,11-08-2015,2804.401583
515,37,164,30-09-2015,9949.147579
516,2000,227,27-02-2015,4623.214411
517,6443,53,22-10-2015,3180.555436
518,5037,208,14-08-2015,5689.427582
519,1484,147,15-07-2015,1825.341627
520,7650,140,28-05-2015,6170.640444
521,8986,38,14-03-2015,7004.493657
522,6550,162,13-12-2015,5031.99446
523,3515,20,02-12-2015,3322.856901
524,4834,192,24-01-2015,4174.878772
525,8999,74,22-06-2015,6998.876447
526,2392,13,29-08-2015,5198.210726
527,2959,229,29-04-2015,60.86847731
528,1938,68,14-01-2015,9260.791736
529,1917,195,15-09-2015,5285.65562
530,3911,36,09-05-2015,8842.025638
531,2630,122,13-12-2015,9702.208018
532,8313,137,24-08-2015,422.2550432
533,4948,228,13-06-2015,1940.415385
534,5123,142,20-11-2015,6415.194508
535,2380,175,17-09-2015,5045.456781
536,1933,212,29-10-2015,2209.198957
537,3106,68,26-07-2015,98.10864909
538,4717,115,05-03-2015,3475.928575
539,5312,139,16-05-2015,8919.557931
540,7105,54,09-06-2015,1148.93577
541,1670,33,07-01-2015,1528.127753
542,648,50,05-09-2015,4533.883897
543,6788,197,02-12-2015,6834.706537
544,1813,96,13-10-2015,7020.385105
545,2922,114,09-12-2015,4563.697408
546,7859,164,26-04-2015,5269.611351
547,3160,197,12-03-2015,7930.448845
548,6269,162,27-06-2015,4527.559331
549,1944,30,10-03-2015,9425.378769
550,2377,6,10-03-2015,3210.782969
551,8603,102,21-07-2015,3228.535024
552,2876,224,19-01-2015,4326.220993
553,4323,151,16-08-2015,3294.127668
554,3560,114,14-03-2015,818.0206639
555,8644,32,05-04-2015,1150.796504
556,6818,225,22-01-2015,9338.877294
557,8663,224,27-07-2015,6370.189731
558,9519,3,22-11-2015,6271.060707
559,3085,223,28-08-2015,151.9584562
560,901,123,08-12-2015,4727.384635
561,9242,215,18-07-2015,4986.403895
562,7800,224,12-11-2015,8757.938447
563,3835,193,18-05-2015,3003.660181
564,8721,174,28-05-2015,7809.219703
565,6688,5,20-10-2015,8222.252564
566,1175,165,21-01-2015,3778.588575
567,3756,212,28-12-2015,4889.035311
568,6087,3,16-08-2015,820.3323296
569,7463,52,13-01-2015,2235.53588
570,6609,157,30-05-2015,6929.667864
571,646,116,03-01-2015,7675.942513
572,26,151,24-01-2015,2842.644993
573,4346,26,21-08-2015,8146.012588
574,8596,26,22-08-2015,2839.331396
575,3272,26,27-07-2015,8757.860106
576,6313,115,01-02-2015,2189.894813
577,9410,131,06-07-2015,1457.322829
578,8163,9,02-02-2015,4189.512726
579,9020,28,08-06-2015,503.2033101
580,7656,123,25-08-2015,8457.347359
581,1589,116,15-07-2015,4883.575783
582,260,132,15-02-2015,5340.089896
583,3431,160,26-09-2015,9463.282718
584,7183,214,23-02-2015,291.0384064
585,5646,217,29-03-2015,6723.720547
586,5005,62,12-08-2015,4789.697377
587,3330,178,03-10-2015,4385.626693
588,2881,208,28-06-2015,3555.513039
589,8968,240,17-12-2015,3517.820965
590,2284,124,20-01-2015,7328.381045
591,6463,186,17-08-2015,9434.394478
592,5910,92,01-03-2015,233.6087511
593,3545,44,30-08-2015,7985.448658
594,1797,101,26-09-2015,2353.701577
595,277,67,20-11-2015,6989.067606
596,8251,77,04-04-2015,2430.223957
597,1705,100,01-12-2015,2570.214224
598,7885,209,24-03-2015,6053.949198
599,5092,72,10-05-2015,9670.611513
600,7635,125,12-08-2015,8161.893872
601,8439,211,04-02-2015,5486.930766
602,9382,164,10-10-2015,6293.429083
603,9861,47,24-03-2015,4919.66087
604,8659,74,18-04-2015,6964.369808
605,998,97,06-05-2015,4406.975184
606,67,68,25-07-2015,1607.440845
607,7595,239,22-04-2015,9234.682441
608,6445,21,07-08-2015,8636.602308
609,9204,5,04-03-2015,4196.309687
610,8588,65,15-11-2015,708.2143282
611,5607,223,26-01-2015,9174.741677
612,5677,9,07-02-2015,3642.475934
613,1913,157,04-06-2015,2340.326161
614,9568,164,27-03-2015,6822.899055
615,9810,2,07-05-2015,9806.594491
616,3520,15,08-02-2015,7548.935016
617,8238,82,25-04-2015,7757.605541
618,4158,78,19-03-2015,415.8989251
619,9781,47,29-11-2015,5711.402945
620,738,210,06-10-2015,8637.362266
621,3779,172,10-03-2015,8054.994742
622,13,67,20-12-2015,2787.82233
623,7739,74,30-08-2015,7990.465786
624,9308,161,27-04-2015,437.506677
625,8116,165,03-08-2015,8790.429193
626,1430,68,31-12-2015,2949.556339
627,5661,145,15-03-2015,4649.027476
628,891,99,18-02-2015,8692.725079
629,6414,199,26-01-2015,5431.254527
630,7790,64,15-04-2015,4913.079016
631,2249,158,11-12-2015,3679.899895
632,2920,32,23-09-2015,7929.908057
633,3666,74,03-10-2015,6686.747663
634,8239,112,11-01-2015,5032.212939
635,6944,137,24-04-2015,4108.621948
636,6764,10,30-11-2015,9055.802851
637,8578,174,11-09-2015,1006.069172
638,7387,60,08-12-2015,5430.91006
639,7390,223,01-06-2015,5683.702042
640,6525,240,04-12-2015,9501.358129
641,1112,82,30-11-2015,1112.042869
642,8894,53,19-06-2015,327.9926632
643,2668,37,08-05-2015,1345.881234
644,1011,83,27-04-2015,5948.030468
645,3432,160,27-04-2015,6348.260507
646,6023,17,10-05-2015,862.3345003
647,6118,15,01-07-2015,3971.889248
648,9774,54,12-03-2015,3571.190455
649,4994,154,18-12-2015,256.184911
650,6027,30,16-03-2015,5285.322531
651,784,56,25-01-2015,2801.028065
652,7215,75,27-02-2015,2214.216725
653,4224,222,01-12-2015,3148.692098
654,5490,62,16-02-2015,1507.773937
655,7421,78,24-01-2015,2736.732695
656,402,45,07-03-2015,3980.633283
657,5134,226,08-08-2015,7279.569174
658,3630,138,16-07-2015,766.1895558
659,5504,101,18-10-2015,4929.46555
660,3026,177,13-01-2015,1239.158029
661,1061,10,06-12-2015,8869.093935
662,388,137,03-11-2015,1148.075114
663,5169,164,13-06-2015,222.9132086
664,6667,210,24-10-2015,7547.746911
665,9326,3,04-12-2015,2844.996789
666,8103,158,23-09-2015,8161.349316
667,8659,160,22-05-2015,349.9207841
668,460,162,28-10-2015,1563.43649
669,2838,65,16-05-2015,6252.310385
670,6294,11,08-12-2015,5889.268965
671,5753,171,29-05-2015,8592.835246
672,4400,189,24-03-2015,2508.755577
673,7036,108,05-07-2015,8212.715213
674,7963,213,28-11-2015,3955.895673
675,9014,33,05-11-2015,5063.92107
676,2855,238,01-10-2015,8404.883746
677,7614,212,18-07-2015,7358.881762
678,4894,21,26-10-2015,5259.970707
679,4660,84,20-04-2015,4291.011245
680,5949,48,26-09-2015,2367.985791
681,5693,159,16-01-2015,6288.732636
682,4884,161,24-12-2015,6987.933921
683,5998,146,01-02-2015,3784.40568
684,9048,216,12-04-2015,3786.274622
685,4233,195,17-09-2015,3.553282329
686,4008,125,05-12-2015,7325.405954
687,6714,198,30-11-2015,3234.042999
688,7379,150,21-07-2015,3306.527107
689,9054,113,19-10-2015,3678.179177
690,298,152,30-06-2015,6170.035328
691,7185,232,29-11-2015,3781.488022
692,3906,193,21-03-2015,4971.44712
693,9181,230,09-09-2015,2974.536643
694,9423,192,24-08-2015,9204.428956
695,3071,156,20-09-2015,2856.922208
696,282,173,30-03-2015,3893.294728
697,8199,184,21-08-2015,5799.673764
698,3242,240,13-02-2015,9310.421694
699,1602,51,08-12-2015,3360.208397
700,9073,77,21-01-2015,9549.02179
701,3023,238,16-03-2015,9564.508598
702,7154,90,18-01-2015,5806.105639
703,8152,13,03-11-2015,3331.751476
704,4116,227,22-05-2015,8883.445076
