111,pbrhc6kr6i,48,area,34.44931033
112,53j1kqqnn9,2,marriage,36.71108423
113,g4pj8gxj2g,65,solution,46.89735961
114,hznp78lxhl,48,library,9.855522607
115,0hz3sejyl6,53,criticism,9.509716432
116,2ulp501m2d,90,protection,13.28718805
117,3bnz59yyzj,76,internet,27.57387078
118,onfsl205us,39,member,46.52890548
119,ggqjrmu8zn,49,music,37.11389678
120,8ao35uoib6,66,customer,20.2535391
121,pf6s1frvld,84,judgment,30.25718906
122,bma3y6q6vh,30,income,22.86575055
123,ris474nkaj,4,bird,10.45071338
124,67c40i0xcc,38,guest,21.27686619
125,bmgmg2u8hs,42,city,29.29118626
126,6oltbqadep,15,resource,40.6032536
127,9amhj9dwq5,93,recording,9.590667159
128,899ixgb6qx,6,newspaper,42.50607236
129,f0fzi6lsvw,51,transportation,25.67738181
130,5guzd6sjqh,79,strategy,42.18388229
131,b3omg28rks,23,memory,37.34882699
132,kwbru6zjne,39,development,41.26096774
133,mgl42vtg3y,5,clothes,20.35066824
134,kysk8fzoaj,80,depression,36.87955286
135,2rabgnw3jx,86,mom,24.34999017
136,1u6v2dlhd0,18,preference,34.02169716
137,ql72sdttg4,11,instance,26.55357626
138,5ho662zuwz,96,importance,35.14831632
139,r1q6xiz4z1,18,army,44.62610254
140,c1nz3qatrg,15,director,39.42671597
141,dnjpelhnk3,4,addition,39.48369002
142,kb9q91i107,58,appearance,40.12685678
143,vbbyl7gscw,22,virus,46.09162254
144,ika4rgtb2y,86,percentage,48.90314465
145,wdetuvhxln,65,delivery,40.62773576
146,zy2ebqco2n,31,player,42.0340645
147,vlzuqrg5hh,60,dealer,25.68615557
148,igqzixcmvq,2,hair,41.18369095
149,3r3ym2dwyj,83,shopping,39.14621518
150,9lf2noewmr,22,flight,39.42015588
151,3ijok1x5i2,74,message,47.8157005
152,2xvmoc0k93,73,aspect,46.16144986
153,mvft9m0ji4,23,wealth,14.70688625
154,8lg0h1igit,19,population,6.487079893
155,7g3pjb5x3e,99,construction,43.35348481
156,rihme1rso3,44,lab,9.884926097
157,ow5hylydvc,23,thanks,38.23056622
158,ue0jyer1d0,6,collection,49.44867885
159,unukxt5m83,12,skill,48.09466993
160,qz5u66z7hn,71,disease,21.89814079
161,utm0awiutv,13,communication,18.88340558
162,ymy3b6j2y3,96,attitude,43.76450651
163,cp9vpuw8r9,14,definition,19.65091457
164,sez4zem6go,74,employer,24.17351244
165,vzm93c0zuu,31,candidate,13.21501558
166,yzqbeceyjo,53,passion,37.95047123
167,51gxfyufmh,26,reality,47.28867315
168,be1i5vwrku,83,excitement,49.25465258
169,zabj1q46w4,26,highway,49.00958075
170,57owlb68z5,35,mixture,25.69160471
171,gzhltw8f1h,14,success,34.91290793
172,1ie4cl65w9,80,nation,43.29360827
173,9kbtk80h2c,86,night,42.2401666
174,v5b7q9f0lm,1,data,26.92701088
175,ll7d7j4my1,53,feedback,28.48117083
176,jvcmas2szw,13,camera,3.519310188
177,qfngy8zigy,93,temperature,2.755938704
178,u5xm9v61xp,26,map,9.124388837
179,wecbucj5e8,74,climate,0.817174341
180,lyhvooaj2r,62,alcohol,19.90942767
181,bel2kca9on,12,administration,23.77445429
182,ppy9zj05db,99,employment,21.19423643
183,u3t91p776n,99,confusion,6.516958935
184,kt0gra54w2,12,growth,14.79998466
185,j3umll8vf2,9,art,37.89112376
186,73ju0ha6z1,14,literature,0.697087769
187,0wx5l73tnp,13,association,30.79670087
188,odcf6xiyfn,71,equipment,37.38144294
189,p1mj6yaz7b,100,boyfriend,39.98107461
190,radfu7b48c,76,phone,3.679982727
191,1qjn5vxhb8,57,activity,12.11131663
192,pw1uj89zbx,75,analysis,37.43420123
193,x0g4oqxnmv,6,apartment,4.987139581
194,mz4o3ybzbr,78,emphasis,0.597538307
195,10g3pgykpd,91,singer,23.07321873
196,qk9uurjd0a,62,possession,3.789731853
197,drt1rtfb5w,99,recipe,9.803973681
198,h8tt84eviz,47,security,23.12895698
199,7g492vi6t5,64,advice,42.98755712
200,jedepijr79,68,location,32.25824762
201,9s04vcpe71,11,disk,24.45729552
202,dhk2m1e1kh,86,week,37.87263868
203,b8z3tn98gf,41,emotion,48.0751913
204,4cpk84urhp,58,event,47.29097945
205,j5d3n3nnsq,10,patience,35.67840864
206,ywtp53wzyp,49,unit,10.34718571
207,dlnejoxvse,78,story,49.99617263
208,31aqqahfk9,34,photo,3.243515578
209,ujrj6872wx,50,thought,19.95321349
210,t98q01i8fa,96,thing,32.21837193
211,d5sxf0reof,34,introduction,29.60207458
212,g09xz74cat,94,session,13.2211513
213,zg9ezx3ill,68,idea,42.37130064
214,w23v7che23,2,death,32.10667118
215,ildintmrbe,4,efficiency,26.31916408
216,c3ril04rvb,21,entry,2.326538295
217,mwe4z00pch,44,statement,41.0925052
218,9rkf7vvb4l,93,coffee,21.26502628
219,hi74n3otq2,67,version,44.86663733
220,vgv75yc1gr,86,teaching,2.793703408
221,wh7dk70ya4,35,insurance,4.377621992
222,771jr4ik2y,35,television,37.98120863
223,wn8bv0s3tq,85,depth,43.9510831
224,l6yxiy3xh9,91,reading,18.86495281
225,ilqy8j38bk,5,environment,28.31271958
226,pqd679zmtt,60,length,11.85617813
227,v7pa53f85r,32,classroom,8.773088997
228,f48sg4f619,23,history,32.10650222
229,tjnu1ftnou,10,department,20.36189387
230,r2kjzvzo7q,31,nature,23.87662056
231,rljbrco4yt,28,article,20.37051763
232,oa5t0qdjtk,29,attention,15.5328397
233,by466ub0n3,35,combination,21.5918759
234,jsga9flsh1,32,preparation,27.5564873
235,puryyk7tjc,78,drawing,0.289464035
236,hnm0j9hhvj,87,woman,39.76713033
237,gnlridklmq,13,child,13.66798171
238,fwh8pxo5lm,33,revenue,16.52925023
239,4lnhsswa76,4,guitar,27.73414988
240,pch5dyv1ze,58,leadership,3.274673701
241,yaez729tvj,57,charity,12.82502142
242,ftrheoxxp3,87,reflection,5.30392498
243,8wubi543ey,16,basket,5.425849412
244,rtugqmwhs5,28,math,14.83543928
245,4cj05hlz4y,75,basis,20.47820772
246,98fpk7vc5m,21,method,16.30932252
247,h0fe06wwcj,66,advertising,12.87149252
248,p1jnwooti1,35,disaster,22.50588499
249,stjjsdnat3,70,leader,41.59383369
250,l3iwhohpcr,62,region,15.35051209
251,6r4bwb2faa,46,politics,45.09851749
252,mj5uklcz3n,78,truth,18.45495692
253,umsoqpx19r,77,context,37.10155467
254,pjz1cykb8b,69,housing,16.41737223
255,mfcmvh9pw1,96,university,1.768859413
256,nloywial7v,59,community,42.32672995
257,lfl6ozqosr,51,storage,16.25972643
258,3gr87wnz9x,19,sample,15.01725823
259,zfjzgip4zq,8,topic,3.250092056
260,gz1svi7wub,63,safety,42.79972916
261,pjijrg4un8,33,refrigerator,21.12368852
262,gqhdudbgqy,58,discussion,40.67001356
263,v4lq6a6v4w,32,economics,3.098132969
264,2wy4fzht8w,87,goal,0.895147614
265,8tghhn3vf1,88,secretary,46.18532218
266,gj5kxwadqd,62,responsibility,48.59339334
267,xfxfttfl22,25,performance,6.579457665
268,cvd75ahu08,66,people,19.20900721
269,upzabw43qk,32,difference,23.44502632
270,w2v71umftd,47,role,7.828235516
271,f052iydqzp,60,health,15.79171052
272,ngjh77q1c0,79,editor,6.998010659
273,8pdmgz84it,83,writing,17.46271532
274,alpl3xgs59,65,person,23.81277128
275,gb2n92q5bz,36,wood,42.47580022
276,0ufcxn4zyi,87,argument,49.52888727
277,fboh45pfwg,7,engine,17.58720985
278,cwcwu7noup,31,personality,36.5518168
279,j440otfgqc,47,ad,20.72102368
280,13gqgpgjau,56,month,40.57735288
281,fdx8po6ucn,88,psychology,28.7919787
282,jk6l93llv8,61,president,19.75982799
283,5oo9emd95t,85,management,19.43945037
284,gkjknaq5zb,76,marketing,30.21727504
285,9u6bvhqc0r,55,love,34.0432677
286,x4gxodh02o,2,owner,16.07167351
287,ozq3cyln59,25,cell,47.05700552
288,biqhsn58pp,75,agency,34.97589849
289,nihgms4e39,45,cancer,11.47940264
290,oog0njseki,67,homework,42.90469393
291,oifr8kibat,47,product,36.18111088
292,211c4k2dk3,44,resolution,36.2855679
293,v2npnbqo8p,52,power,10.96064829
294,dyjoqfesir,94,imagination,30.76611082
295,888cr6w1bt,76,magazine,47.0693557
296,32p9b065om,44,tennis,2.590715438
297,f2yve624q6,5,government,42.13156035
298,lepqnsurra,95,entertainment,27.22166996
299,qobea44a66,59,heart,23.99262779
300,p09ryslc8c,40,industry,37.34461239
301,mgol6jqjxg,12,way,3.092916687
302,24oxb6l58o,84,promotion,13.01121186
303,cnjzkvnq13,42,height,27.88424556
304,5dy1l7c985,52,relationship,18.20778597
305,y649jbjv4y,35,medicine,36.33215964
306,x918aul1af,21,awareness,47.28855982
307,tuh2ek15fv,66,category,20.54889724
308,nx59oqf4e2,15,education,16.59004112
309,y57d79g6zq,57,device,25.66493293
310,pqbi1zui9e,56,year,26.74950709
311,wogu7bcq3z,43,setting,4.98089135
312,jv8hh31pgx,15,response,25.53585921
313,c5dvguwtko,81,world,6.177533193
314,jk9ytw54pa,46,family,5.6387428
315,cbs3pgnpkr,28,permission,22.00342849
316,94qycn1gxn,64,bread,26.74774306
317,x9385sypc4,8,soup,30.51096879
318,nncdl8je74,83,food,47.8127532
319,o9ckou0x8m,10,membership,4.161516961
320,0nllf5bygh,69,college,15.32706583
321,pky8hyey05,55,understanding,23.56646652
322,yhp5g6un5v,22,computer,42.83463348
323,tv7cmp00z5,55,audience,23.96882801
324,sjh7vqlnh9,16,guidance,0.792542911
325,k0nhp8durs,77,effort,4.613646486
326,2i4824fnln,50,oven,34.88892079
327,kh2p61knt1,94,contract,24.98859798
328,bsn0j0v9ny,63,anxiety,48.17714569
329,154fhc9ljv,71,student,38.14420991
330,sekiq80j6o,84,mall,34.98016718
331,0vs83r48lv,95,initiative,7.969418876
332,5fop5mkgua,17,finding,23.99533949
333,ny67wc73e6,39,food,39.69625671
334,w9lrfmpvec,56,delivery,37.88192565
335,ydfj7636ca,46,construction,29.03925472
336,gdciflg2jl,2,focus,16.58184705
337,5p7swg68l5,22,product,17.86342874
338,jah8n185f2,85,drawing,26.58554768
339,bd8n452nfy,72,sun,25.37805508
340,a71gv0nl56,49,side,26.6261591
341,6zt1sq4082,89,queen,3.584076042
342,f9klmi7wi1,16,weather,37.18927449
343,yutru2vx17,60,song,19.17173135
344,msqlxyknhv,21,standard,42.28179719
345,4cst7h7bq4,44,arrival,49.12200568
346,j0wt754saa,90,sector,25.97759722
347,tkdq3vuh1w,50,discussion,20.62087609
348,fjytsxworr,92,software,31.7974875
349,18neuhvhjq,77,resource,35.7794248
350,ska311awco,98,business,39.77128191
351,snotu8zmbw,86,pie,6.822404715
352,96hk2jdizt,31,distribution,49.28694665
353,1bboym07vx,41,chicken,10.34418448
354,yuqy7fxi69,46,revolution,14.74952814
355,jt6dbrte1r,36,son,2.494895832
356,on4zvhotaq,19,safety,40.23185681
357,bt0qwzdgta,27,video,44.87438931
358,dtrug2106z,76,memory,28.87754864
359,od8yion3vs,49,student,10.11390171
360,ty7ppgkq9y,18,singer,21.18441252
361,9uz03bbtir,25,movie,28.49188631
362,dnz1bt2uht,5,week,24.9505935
363,svlu63s943,81,knowledge,35.61659728
364,niab1kaho0,7,security,15.24876088
365,ku6qbklly9,4,recording,2.743427502
366,ms84azemrn,25,player,12.14513051
367,j00sc1ynuw,87,decision,29.51509608
368,8f3ciuiujw,92,desk,10.208319
369,4vxg49hz1w,71,argument,27.39324704
370,2nk7b2kaqq,24,refrigerator,11.66473989
371,kjhuq128t1,52,light,35.19600654
372,8tlwwx5aj9,21,work,41.98994047
373,oyrqhqpznn,32,physics,24.48226067
374,chtqwwee3g,91,soup,8.224042711
375,xqvesiz0pv,22,fish,10.52675882
376,obaqcqa7vl,54,sport,17.97287119
377,c4w8021vja,31,inspector,16.52686212
378,r4jte8vpgp,73,birth,39.93265101
379,ztym28zikc,94,price,41.26695192
380,dpgkww8xpk,84,technology,26.70090604
381,4rbmdloy6y,7,reason,10.56223857
382,sv0xs9ye4e,56,number,18.21405177
383,krabax6c9e,3,industry,26.52222874
384,wel4gpoc6m,76,boss,42.00346402
385,4ym65wp1bv,27,television,46.21453093
386,czaomwmbib,57,guitar,3.325552545
387,heqfyuej8g,94,guest,14.05603002
388,t5otprl9v4,85,camera,18.68593072
389,x9bikxilvi,65,marriage,12.5038294
390,uiiunt7ano,59,chemistry,5.122963536
391,od73h65hdx,89,science,1.349599881
392,st1az0x5e5,61,action,43.6538685
393,mgeh2i56c0,94,mode,43.77896769
394,esdlpc2bjt,86,language,1.904136956
395,db8dvd8ayx,32,lady,47.97326551
396,9avkw7gnxi,43,site,27.58119737
397,xhp4vv3yuy,76,population,49.62285591
398,xitnnz4gzz,95,length,22.92474544
399,xy39l687yt,34,sense,18.5542705
400,g8t0923n6d,72,percentage,28.55004123
401,1iyg4c3y2b,85,hand,13.70423047
402,q7jxrk0gm4,19,exam,36.04001856
403,tg5ghyic0o,76,river,30.21853052
404,txbgn16cex,20,candidate,6.055119083
405,ad82tl3g6g,5,order,36.01329138
406,do8g0ahs6y,8,location,48.52090774
407,v8rgqe89pw,19,inside,23.8141183
408,324f0zhyxx,35,appointment,18.14966521
409,15ovo5jj8j,60,marketing,9.245177019
410,j0dobzot7z,81,metal,15.84564703
411,zr6wcmec7z,1,anxiety,32.95649913
412,tbbflzxm8i,75,ear,35.25776326
413,cdskj04cz0,82,supermarket,37.79540188
414,o48zzmh7pn,73,sir,30.2002761
415,j4ioffjlvt,24,foundation,38.36735981
416,sp8r640l0i,46,power,40.61763801
417,8tsb1uvbsa,60,medicine,2.991018794
418,b5i9emkndk,35,car,3.646448333
419,36z711gtge,37,stock,4.121746849
420,lsmmtvykue,84,ladder,34.51837786
421,y40gllaa79,62,review,27.76451332
422,mniiuhm1fa,46,force,42.34436155
423,4nx6slods7,47,stress,35.86542264
424,02dd6rcpw6,64,field,45.6297808
425,gm588hexhy,39,improvement,6.277552427
426,6enp76bkzt,14,examination,7.548278996
427,jc7pzkmo8n,34,negotiation,38.7694968
428,byqb1b2uwn,23,key,32.56548518
429,5uva4pwym7,96,record,0.869426532
430,eh89e6kd9l,3,board,29.30621691
431,8mwhs4exgq,30,love,11.89878165
432,o41mzhpygk,45,member,38.40387543
433,3zk5nghdo8,93,appearance,29.48990395
434,60uljab28l,6,mud,16.50003122
435,rjkzvpz94v,39,opportunity,17.30261672
436,nkcdon5any,45,space,21.70101042
437,lqtiezqsbm,22,amount,0.094481864
438,7mgirioxmz,74,alcohol,0.888340434
439,hfz1ipx8l5,55,chest,9.814468315
440,xgm6ksuegr,71,item,45.26428664
441,c0725xne95,65,variation,34.21733512
442,gvjeqp2eod,73,teaching,14.48523655
443,56t093t4eb,24,celebration,36.21338621
444,su027msqis,90,purpose,37.6538087
445,a3dihze2fe,48,recommendation,9.404400808
446,vo6xns51sg,93,thing,44.31966973
447,81p3kks2s2,58,enthusiasm,24.8993016
448,xab3smjyzp,60,priority,49.8032226
449,n8qqoq8rvr,79,market,4.869208716
450,ll9vupf16i,51,analysis,16.23703928
451,c6rgifjsz0,66,painting,49.24814392
452,oi8oxhc7d6,75,coast,21.47381839
453,br06q6ly6a,19,replacement,24.45758118
454,dhd7xl4v5i,5,cousin,19.21895012
455,wozyhwek7j,29,chocolate,5.760652036
456,v8pi5vw27n,94,bonus,22.29765332
457,vgmsmvqc6j,96,collection,39.33279351
458,ooc52rznc5,1,development,24.91090841
459,d9u2oqegiu,53,administration,12.91649192
460,vh06hjepzd,62,study,32.34966496
461,4s6p93xd42,92,attitude,45.62515759
462,plce2dk3hz,57,difference,43.7043647
463,z33al032iq,63,garbage,10.37148996
464,y414klffc0,6,affair,14.79285096
465,k8qxsy94ij,81,society,15.58080635
466,o3qfjj12av,28,music,21.57839738
467,dpc2bz6iqb,16,instruction,39.70049617
468,7s277ai4qa,78,point,6.144822613
469,yzdest8owl,72,paint,26.07043669
470,hutiav5nej,15,mood,38.30740652
471,kbii9lvw15,54,bread,8.083847836
472,qn2k7kpbb9,79,imagination,25.97084876
473,47nc8it30e,12,beginning,19.04388241
474,y3wuglyyk3,84,time,8.989603914
475,gd2zzps3t8,1,experience,36.27736676
476,nxwocdioxv,18,woman,26.82923671
477,zuqqvmy72n,3,injury,16.88556064
478,me16wes53q,29,director,14.29373633
479,gzvvkrn3op,22,historian,23.11150537
480,onj0k9dbf9,56,chapter,5.735489508
481,qmrbflt633,78,tradition,21.99843659
482,osuq05f5nf,45,math,21.80154368
483,slbl0el38x,15,beer,5.093208187
484,e16cjalti1,81,list,42.2768229
485,0kj9red93y,47,series,45.97867488
486,rfftlh5xzh,5,heart,10.71372532
487,kj2wdk9bpu,71,ratio,15.58024393
488,q93zc2tgkc,84,orange,15.28193338
489,isa173nwcs,94,truth,19.86057217
490,ymctrwz0sl,17,source,42.56587467
491,ikcsb5l2w0,49,program,40.17636504
492,ndrc21uqkt,60,stranger,15.6255352
493,m0qx2wuk16,40,government,4.944831633
494,1t2uabj0kz,48,emphasis,13.29545996
495,ps60dj9kz4,1,rock,31.78084377
496,gd1f7jagr3,66,competition,16.13975482
497,xy2me7ugx7,54,day,1.600784367
498,8lwv3olkze,70,permission,13.11415213
499,2yp5d39a5f,27,understanding,6.014264213
500,9luntqqy7c,42,dealer,13.87150348
501,wx8ydn44fu,87,professor,8.782664064
502,qbv6ezqppv,79,store,34.28014165
503,cyelx5hfat,48,surgery,45.53897999
504,wcjnajkkqw,66,size,32.5133409
505,vkveig9pns,56,way,7.735378503
506,jsrjii7glx,24,army,39.87799388
507,zof4f4zhgy,3,fire,20.56445327
508,afpph2ah5n,13,chance,48.60150488
509,6ssr6xb31u,9,body,42.55642267
510,u1zhlq207t,80,reality,22.4483596
511,kevy7g9j0m,42,care,26.14274655
512,vyjex7a21t,16,departure,6.48899612
513,kibhpu2zf0,12,management,31.36114628
514,son8tgl1xi,32,manufacturer,36.1096988
515,1es0u8breo,55,dog,47.74631419
516,bwl5xyfuyd,77,wood,39.17446447
517,5c4bouj3pa,31,basket,0.97037983
518,2k510fgntr,86,salad,17.88823046
519,htfo8nfocm,17,style,4.999890464
520,sa02hhti04,89,term,4.055896428
521,424zj5djy6,58,card,41.05896076
522,6l1f5875xp,26,house,46.13417907
523,x1pju8nku6,91,service,25.21837983
524,h18ywlzbmn,9,personality,33.67525304
525,6movr2jrwt,66,soil,33.5637691
526,5tbabz35hf,95,life,44.40418028
527,lwzx444xsi,77,blood,41.04191553
528,trn7bj264g,74,problem,44.28065126
529,kqmpy93kqp,81,winner,44.46273641
530,eqde3kfly3,35,literature,25.24736682
531,g8wvan9f0a,5,impression,10.57186509
532,jrxgfotnxx,34,year,41.04798424
533,jfho4ha4ha,31,scene,14.27679816
534,hy4eekd3u6,11,explanation,28.05452277
535,q3bgxrbsso,15,owner,8.188060748
536,8xayhoxhvx,65,system,43.93479937
537,o1cxp9wh5k,99,connection,10.18622985
538,a7fuq1jm1n,15,bank,22.15006553
539,hbd6o17m6i,2,course,16.13954608
540,ik036hg2ho,4,statement,25.28147093
541,w6aq1bqcz0,14,thought,35.06353029
542,c0yv8ck6il,45,fact,4.568320286
543,2zivh3bhhm,28,road,31.91251493
544,cn0ty3ub7v,91,plan,40.51269925
545,byv747rtkj,24,material,14.66811509
546,ykvoztl6d3,43,maintenance,1.088660621
547,2lvc4hktqf,5,midnight,40.12118596
548,9w7tvdsod3,13,relationship,14.38709969
549,knyv9md3o2,20,nature,30.51774971
550,qxsvsjiq9g,40,aspect,16.99013092
551,70x4b0w97g,60,perspective,0.440684805
552,fioem6ra45,82,water,45.83577178
553,h2eiylp4io,79,game,43.17479355
554,rm8cdooono,26,possession,16.29221782
555,zp0of0l8zs,52,paper,9.956398004
556,wskz9k2srd,34,two,17.27318179
557,z1p6qymk5r,2,freedom,1.790687408
558,kx8tpcbemp,72,exchange,45.006277
559,7s8up6hcux,48,temperature,29.64976218
560,3cjxan38yv,32,wedding,3.1680384
561,3dtlw98j44,97,leadership,37.16455318
562,mqbsbn70tk,92,reading,32.50074584
563,mflyw5iqsk,6,ambition,42.36985915
564,3bfqfbq5pb,65,building,19.22253962
565,ge6dz80h0c,16,contract,26.97621367
566,shg9jaicz4,62,weakness,34.39081058
567,vhbvqyym5k,75,setting,18.57567638
568,g1e84bz89e,8,buyer,34.06694272
569,ha9b30smyu,31,act,23.16172269
570,b7q4e9xn5k,81,football,37.31430031
571,kz50ahn2bk,52,step,25.62793009
572,8dvgtn9u4k,20,requirement,28.47841617
573,29j2cox4a4,54,analyst,15.97058091
574,9gmcqj3k02,36,air,2.958414187
575,mwdranbyo0,61,quality,16.6703852
576,2oub38pde2,3,guide,43.16273835
577,a33c0ouzp6,2,failure,39.35856342
578,temuk5kjxs,91,pollution,31.67970787
579,hn20xk1hii,29,pressure,48.5779055
580,4a66fp0zsd,11,recipe,47.10778445
581,jd0dxdtjew,90,coffee,33.59169246
582,su9csjq0iv,17,newspaper,36.28167536
583,g96elz4v0o,82,type,8.414567408
584,8wvq1yjjz8,51,homework,0.373701216
585,xh98k43gf1,89,accident,20.209173
586,q1n15koshl,4,bus,38.58124989
587,blb6q3uljn,77,page,20.05884331
588,u0hleb95j2,20,payment,43.94903461
589,kzy5n5z8zm,90,advice,6.673705732
590,b62rohqcp5,19,tale,43.74186708
591,rjyjx25ty0,85,community,23.21530562
592,vx7a88u1qi,39,role,3.3790181
593,mt289hj8we,25,fat,37.51823341
594,0vckbgs4f3,34,month,27.93028233
595,pzrcpzftgm,19,satisfaction,0.333309062
596,d54t10osoc,72,concept,16.51320423
597,qin6014rke,1,process,35.04497674
598,2iflmhuww7,6,research,26.38733341
599,qa3gukhjjh,90,while,29.15157519
600,7oy52sh3tf,56,screen,44.88318994
601,k577ap5yon,64,bad,49.72466952
602,u9l5illw8o,68,topic,6.282149681
603,ig1kagj7py,93,hospital,1.56508951
604,m5do031vl9,24,top,46.58058875
605,pcw7j6qkro,12,independence,31.41687825
606,kqrqkzatq0,68,resolution,42.18861965
607,0a4m86t8tg,62,half,37.22495227
608,pbm3q01dzz,84,gene,43.03035837
609,m61lshetwh,51,college,36.75783288
610,mddavvireo,44,presentation,49.02438908
611,m1fxqo25cw,20,tea,17.17096164
612,z9k9d3w941,75,promotion,45.57411631
613,ug1jktie2r,19,preparation,14.80328769
614,fiyqc8143i,5,finding,14.84832539
615,868ur9npbk,97,honey,18.01041807
616,lyfps3mb54,91,difficulty,13.27301367
617,22c2x0uhsi,14,boat,34.29604458
618,tb40l45cte,4,description,40.32941029
619,jrfw9lfdrq,88,membership,12.04988864
620,xboa0ah1o9,34,range,34.21480836
621,nipncqt5mx,71,web,45.21598352
622,vp6eyciryj,74,courage,46.26718937
623,d608itlboj,66,night,19.1226176
624,gszm95da3g,21,line,13.39260952
