125,3438,8634,24/03/2013,52935.11646
126,1000,6626,06/03/2013,38691.82779
127,7752,5953,19/03/2013,60758.7687
128,4573,1944,14/09/2013,75443.19784
129,1907,5839,03/02/2013,3763.561157
130,3163,3324,13/02/2013,95225.87698
131,7825,5986,08/05/2013,24505.20337
132,635,7028,13/01/2013,82692.14864
133,7882,3513,22/10/2013,7328.788742
134,3709,258,12/06/2013,20865.77768
135,8658,1472,03/06/2013,72765.38449
136,4182,3169,05/04/2013,30554.50793
137,4051,9997,21/05/2013,6884.566458
138,3745,4632,25/09/2013,56750.0358
139,2462,1882,27/02/2013,83904.32306
140,6302,2028,31/12/2013,13078.5085
141,1903,1106,11/08/2013,62940.45741
142,9925,4194,22/12/2013,6644.045523
143,6703,7748,20/12/2013,53230.89029
144,2679,2276,20/08/2013,30763.65977
145,2559,251,17/06/2013,593.8497951
146,9606,7800,05/04/2013,67504.42483
147,3018,9718,01/01/2013,11338.48583
148,7076,9370,06/02/2013,29192.47382
149,9748,7768,11/02/2013,78844.03848
150,5750,3926,17/03/2013,90111.42365
151,484,1833,27/11/2013,11836.65957
152,2104,1810,06/11/2013,40525.02629
153,7490,1621,15/05/2013,41869.6311
154,8552,3283,25/02/2013,9977.284135
155,8767,2926,30/08/2013,6727.218382
156,3501,5282,29/10/2013,47177.88349
157,5108,719,27/03/2013,29894.23607
158,1946,5312,04/02/2013,10440.81491
159,5914,7983,10/04/2013,13723.10921
160,7266,8213,16/05/2013,41072.55681
161,9555,1420,07/01/2013,32688.74795
162,5162,9818,23/04/2013,58500.20887
163,2238,6324,27/03/2013,27230.14302
164,2504,5643,23/07/2013,92132.14798
165,1931,2746,12/07/2013,84095.32474
166,9883,9818,29/05/2013,83928.67783
167,4910,8866,18/10/2013,58780.02697
168,4834,1429,24/05/2013,57749.30202
169,5445,9137,11/08/2013,10644.49437
170,9016,9193,01/10/2013,70676.41961
171,1063,3870,27/01/2013,58655.4462
172,8604,5001,21/01/2013,90273.39658
173,1610,6698,21/06/2013,96064.62754
174,2419,9604,14/12/2013,89963.3547
175,7950,5176,28/03/2013,96077.40918
176,7213,1410,20/05/2013,89335.01851
177,1546,4193,21/12/2013,81679.48759
178,4100,2,06/11/2013,46992.91949
179,2504,1761,27/12/2013,46829.95591
180,3740,6480,13/09/2013,20858.78953
181,507,5626,13/04/2013,20915.74586
182,7882,3824,07/09/2013,41083.77918
183,9753,5066,20/05/2013,29417.28209
184,1716,4790,15/08/2013,38958.86121
185,5890,6285,24/03/2013,44911.1833
186,3223,1777,08/08/2013,64370.36981
187,3048,6688,06/10/2013,81648.02125
188,6771,4904,01/09/2013,4357.618659
189,2423,7683,03/07/2013,99540.6134
190,5950,3782,16/06/2013,83134.39828
191,299,9587,02/03/2013,65417.2178
192,9340,3641,27/02/2013,54163.21167
193,5133,5388,21/05/2013,98364.83984
194,9676,8881,25/08/2013,9810.819012
195,1930,3096,15/11/2013,77025.53958
196,8662,1184,25/03/2013,63354.24274
197,1074,8500,21/10/2013,76805.82745
198,9697,1403,02/01/2013,18737.52405
199,6055,8589,12/01/2013,30514.82165
200,5962,5001,05/08/2013,68732.92911
201,5257,3336,14/01/2013,26509.68844
202,6420,6258,13/09/2013,97176.30656
203,2139,8207,05/07/2013,59478.05624
204,5032,3698,15/07/2013,3757.258558
205,3275,7184,02/06/2013,45472.57483
206,1078,6568,14/05/2013,97452.23506
207,2356,4891,21/10/2013,28133.78246
208,4414,1832,05/03/2013,97622.94716
209,3393,3599,22/04/2013,82045.85961
210,2382,1815,27/04/2013,81235.70878
211,6372,6837,19/12/2013,2064.005422
212,1372,3985,03/01/2013,33922.05644
213,5087,6066,16/04/2013,88029.9017
214,8371,6929,30/12/2013,47353.74417
215,5872,941,22/01/2013,55626.6894
216,9538,7633,02/05/2013,85675.54678
217,5965,3388,04/02/2013,47108.89387
218,2834,9218,18/08/2013,81819.42292
219,4853,6612,09/12/2013,24023.57153
220,515,3970,07/11/2013,45667.99435
221,1849,5470,18/08/2013,71631.47858
222,7845,1056,23/11/2013,67863.02071
223,9995,6319,12/08/2013,291.740177
224,6333,9137,07/03/2013,4803.205994
225,9159,2127,10/11/2013,94535.17435
226,5811,4874,08/04/2013,23557.74498
227,320,8325,29/01/2013,50053.3044
228,7358,9443,11/08/2013,76716.59269
229,395,1016,16/06/2013,63663.14204
230,4790,7452,08/03/2013,46257.39625
231,6390,2436,20/05/2013,7013.785175
232,5753,7649,01/10/2013,538.28587
233,5545,1280,08/06/2013,88095.91465
234,5230,6039,30/04/2013,53451.17783
235,3778,7763,01/11/2013,35977.05495
236,3904,502,04/03/2013,34025.98237
237,7561,2338,14/09/2013,97084.92194
238,873,4778,14/03/2013,21692.04865
239,1426,9984,16/05/2013,42465.52472
240,7136,98,04/06/2013,2200.339727
241,8531,8907,28/02/2013,76351.25933
242,199,2673,10/05/2013,22751.70169
243,9419,1877,03/11/2013,74687.25841
244,2078,4025,17/11/2013,64819.26936
245,2505,2604,06/05/2013,32302.08124
246,4022,790,15/07/2013,14127.37036
247,1035,1736,19/09/2013,85167.08336
248,5390,1775,01/04/2013,27532.9338
249,3822,9889,27/06/2013,26729.52813
250,6890,6346,26/01/2013,99976.40306
251,416,5496,27/12/2013,5489.181093
252,5396,830,22/11/2013,42182.05023
253,7053,4364,15/07/2013,50150.73197
254,5408,322,01/02/2013,68082.86628
255,9167,6192,21/06/2013,60114.62136
256,3306,8136,14/10/2013,36753.03916
257,2815,7974,30/10/2013,6628.643961
258,9573,5876,31/10/2013,76672.76661
259,676,1310,08/03/2013,89119.23614
260,2301,3406,03/04/2013,82644.14313
261,3684,6216,30/01/2013,62400.87733
262,3068,6161,25/04/2013,33556.69614
263,7496,2468,18/01/2013,58944.91049
264,7660,3281,29/05/2013,79673.63297
265,6159,4615,12/04/2013,49.28598261
266,8478,2757,07/04/2013,72424.14281
267,2775,5951,13/04/2013,90213.487
268,4669,5550,14/08/2013,85816.10278
269,5575,2905,21/05/2013,72515.48958
270,4644,1079,29/10/2013,56949.5217
271,2601,9816,23/11/2013,1804.636589
272,359,7962,11/02/2013,16486.568
273,1444,789,17/10/2013,89270.77049
274,8708,4083,29/09/2013,9377.297615
275,7281,2149,06/11/2013,8184.795264
276,1115,911,09/06/2013,8203.851041
277,7878,926,16/12/2013,77486.12838
278,4430,12,05/11/2013,17845.69931
279,8835,3682,25/02/2013,27807.23184
280,2033,6351,25/01/2013,2019.666846
281,7866,536,03/05/2013,94675.69733
282,3168,7193,02/04/2013,16924.91557
283,7529,5151,18/10/2013,77207.96241
284,2814,5265,23/01/2013,95163.81717
285,8377,1928,03/10/2013,37604.66088
286,235,1895,27/08/2013,30360.72048
287,5018,4827,06/06/2013,14810.724
288,6901,140,16/03/2013,89982.69553
289,8683,4037,16/07/2013,63250.16526
290,1122,5142,26/12/2013,40895.74713
291,4033,1162,10/04/2013,1255.859132
292,5479,8837,08/02/2013,53171.27257
293,2678,9556,13/08/2013,38480.82425
294,4132,6407,14/10/2013,15621.38337
295,1204,9947,06/03/2013,54949.17299
296,5405,6010,28/03/2013,42337.21083
297,9687,9301,14/02/2013,90252.32984
298,3402,44,22/10/2013,68740.60609
299,2799,844,05/04/2013,19517.44637
300,4523,5839,16/08/2013,53856.4639
301,1710,7249,09/05/2013,51151.59729
302,5182,9851,07/05/2013,79395.06408
303,2585,8738,02/08/2013,38333.87641
304,6203,9812,02/09/2013,79714.09336
305,2119,2436,18/06/2013,86542.60803
306,3283,7273,31/03/2013,94963.23853
307,9601,6322,11/07/2013,92777.3114
308,2271,6548,29/08/2013,47321.04915
309,9189,3050,21/01/2013,86037.88321
310,2075,5159,11/12/2013,12177.79094
311,4823,920,30/05/2013,12258.41223
312,5724,7835,07/03/2013,87931.81165
313,8713,9852,17/08/2013,8962.593426
314,6223,7341,15/06/2013,3118.597559
315,2870,4453,17/12/2013,16972.1348
316,5299,5453,01/11/2013,21866.55955
317,7851,2390,03/11/2013,35803.57781
318,9766,4258,15/10/2013,81016.65316
319,8219,7059,13/05/2013,42287.85722
320,1421,4296,31/05/2013,79272.97688
321,40,2003,22/11/2013,58768.49031
322,7974,3625,29/07/2013,25775.07738
323,201,7996,07/01/2013,97270.8239
324,5157,5056,21/12/2013,64039.73555
325,3965,214,26/11/2013,89096.9527
326,884,7428,01/05/2013,76065.3369
327,1914,1052,29/06/2013,80991.02447
328,4210,462,17/10/2013,58543.01207
329,8152,1759,27/11/2013,75669.27815
330,9143,3418,08/01/2013,58047.7138
331,7264,9681,31/01/2013,33239.85663
332,1056,8698,24/06/2013,66544.8018
333,8870,16,18/05/2013,56896.61452
334,6034,2179,16/12/2013,47713.43681
335,9237,672,05/08/2013,44819.73864
336,8935,925,18/09/2013,19878.42024
337,6707,4771,09/03/2013,81036.74187
338,7897,4278,09/07/2013,24329.36727
339,1862,8078,11/01/2013,30128.31527
340,9966,5301,29/07/2013,26775.71508
341,7338,7300,29/05/2013,66485.20386
342,3110,9566,17/12/2013,98314.29173
343,105,5507,07/12/2013,45855.81861
344,3360,5136,07/07/2013,47928.3923
345,9826,4679,15/12/2013,74164.49746
346,2469,7430,25/09/2013,52566.35096
347,1984,1846,25/08/2013,27737.73292
348,227,5741,23/11/2013,51533.73308
349,5662,6887,28/02/2013,9456.971492
350,5042,9560,01/02/2013,27323.31019
351,571,7600,04/02/2013,37786.52596
352,4541,7799,05/08/2013,88672.9768
353,369,9243,17/07/2013,52716.33583
354,9291,7796,29/07/2013,59403.41776
355,3849,4588,10/03/2013,75681.54048
356,9437,3527,06/02/2013,71778.66812
357,7210,4101,29/06/2013,65431.00204
358,3877,319,31/12/2013,42719.95308
359,9020,5591,08/01/2013,87912.26576
360,5849,4541,22/01/2013,77716.30845
361,2945,2492,12/03/2013,99034.41603
362,4046,9404,17/04/2013,15805.94893
363,4738,3451,31/01/2013,98843.05569
364,1178,4248,15/09/2013,59973.84745
365,7377,6491,26/08/2013,19731.6189
366,4230,2835,17/07/2013,12434.44212
367,2826,2846,07/10/2013,60221.9135
368,1140,8462,29/05/2013,14583.72599
369,3625,5019,18/06/2013,28656.71182
370,2388,2866,19/01/2013,42082.02
371,5028,623,06/08/2013,29386.60271
372,6278,2003,11/02/2013,16463.19171
373,4133,3709,17/07/2013,62800.29189
374,5266,7658,13/03/2013,75541.05716
375,6592,1065,21/07/2013,43092.09708
376,2608,4911,26/03/2013,88263.2558
377,3363,7736,28/06/2013,6817.61956
378,6672,917,03/10/2013,68188.15712
379,9300,7222,21/10/2013,89210.18998
380,9188,9034,20/11/2013,60176.05284
381,9023,4614,15/09/2013,60566.59113
382,8345,1740,10/05/2013,28446.49051
383,6998,9291,11/07/2013,71200.43479
384,327,8633,08/05/2013,64246.41216
385,9442,7231,24/04/2013,4152.911209
386,3766,8092,01/11/2013,40855.48648
387,8173,7501,14/07/2013,32183.02385
388,6881,2632,13/11/2013,20578.81885
389,652,4409,26/02/2013,59671.26968
390,67,6797,18/05/2013,87296.60712
391,7315,304,06/07/2013,97163.8178
392,4368,2360,04/05/2013,87625.50424
393,6633,1725,10/12/2013,5034.149444
394,2357,9444,03/01/2013,37941.98272
395,4241,1177,30/05/2013,59185.99655
396,7276,8372,30/06/2013,26737.52235
397,4103,9275,17/05/2013,58255.20741
398,4809,3869,26/01/2013,8878.267243
399,2120,8552,04/10/2013,14110.70152
400,6181,3903,20/05/2013,95334.91076
401,8738,1064,24/10/2013,33629.04793
402,3967,7410,08/05/2013,21559.76141
403,1940,8508,29/07/2013,30558.30538
404,7344,7068,29/10/2013,73811.68778
405,7350,7984,14/10/2013,57487.62099
406,7500,7611,06/11/2013,32930.88366
407,4383,7113,28/09/2013,42300.61901
408,4785,8721,17/09/2013,10333.34967
409,862,6568,14/03/2013,46988.05258
410,1313,4169,01/08/2013,51111.23177
411,1670,4969,03/08/2013,24305.37655
412,4546,4132,18/06/2013,93546.76051
413,1053,6811,07/05/2013,27525.52774
414,6939,5639,01/12/2013,81426.73683
415,5319,4759,12/02/2013,54288.66496
416,565,4598,30/03/2013,78103.6304
417,6270,4168,08/09/2013,91963.27382
418,7257,5846,23/07/2013,48564.98584
419,4392,4607,11/05/2013,10925.99572
420,2360,4268,22/11/2013,15492.39151
421,5349,2525,28/01/2013,30721.67806
422,478,8096,03/04/2013,8792.698488
423,3005,581,12/12/2013,27237.71592
424,6999,7538,10/12/2013,75421.75865
425,2480,1083,12/01/2013,62225.078
426,7505,228,27/01/2013,29106.26128
427,8221,8486,15/03/2013,97688.5185
428,8739,7199,01/02/2013,11820.13089
429,6487,4412,01/11/2013,42971.6421
430,1703,5425,17/10/2013,24771.69858
431,4857,4506,08/11/2013,23272.06549
432,111,194,15/11/2013,60409.68681
433,5768,8955,20/02/2013,66960.14216
434,5528,3288,25/11/2013,17314.91914
435,4466,1008,10/01/2013,17134.03448
436,5295,1573,07/12/2013,54337.23853
437,4423,7320,31/12/2013,62408.71844
438,599,7277,11/10/2013,13825.54904
439,1605,3970,18/07/2013,18620.64954
440,6731,1240,12/06/2013,50145.51392
441,569,1445,21/06/2013,85051.06423
442,2514,8862,11/08/2013,17074.19469
443,7691,4871,11/10/2013,79722.49759
444,3635,2184,23/08/2013,80862.78013
445,4887,8555,09/09/2013,17428.04077
446,6630,6230,30/11/2013,82948.83166
447,7411,7683,26/06/2013,3299.941897
448,5894,5649,10/12/2013,97118.28066
449,8769,7636,26/08/2013,47406.22422
450,1856,3459,17/03/2013,43659.46014
451,4126,6861,07/05/2013,33689.13059
452,7222,2943,27/11/2013,88530.4161
453,8915,3044,23/05/2013,7256.176377
454,6834,1653,30/06/2013,43903.45277
455,6302,4666,01/10/2013,60524.16975
456,925,1365,10/11/2013,1159.970515
457,6465,966,03/09/2013,68646.60388
458,6580,381,01/07/2013,96873.3595
459,2318,8996,12/12/2013,85212.8647
460,7516,8149,29/11/2013,9649.428473
461,6399,7367,14/12/2013,13238.86303
462,3715,997,14/05/2013,97466.32103
463,3962,6680,18/12/2013,82247.22186
464,1591,2353,10/10/2013,28305.50348
465,7030,7979,20/08/2013,17255.64644
466,4284,6325,11/07/2013,57252.92124
467,1267,329,25/05/2013,99959.78154
468,4871,1556,02/02/2013,83179.39767
469,5403,6631,14/12/2013,48466.5627
470,6476,6558,04/12/2013,64343.94404
471,5202,6050,13/08/2013,41091.25794
472,7161,4650,27/11/2013,17947.51781
473,2357,8774,05/08/2013,51435.47443
474,6431,7758,25/02/2013,78191.37863
475,7286,2475,30/08/2013,80805.29006
476,6802,6099,22/03/2013,82613.75431
477,9833,6538,15/01/2013,3123.495002
478,1174,1683,30/01/2013,74682.35615
479,2103,8879,03/07/2013,95239.82505
480,5595,8076,10/08/2013,67257.47557
481,4456,6192,19/08/2013,86551.33883
482,9263,8378,24/02/2013,83494.7388
483,9589,4515,29/04/2013,8292.26928
484,5950,4927,04/11/2013,12368.50562
485,9799,9668,21/03/2013,14986.42276
486,8510,6932,12/01/2013,45058.91754
487,8607,436,02/09/2013,78297.63135
488,3215,8571,23/09/2013,98383.78343
489,5472,8247,13/05/2013,12950.17613
490,2923,6892,16/12/2013,83876.62932
491,8588,8070,29/05/2013,85319.0231
492,4312,3939,15/05/2013,30194.38036
493,6929,7274,23/03/2013,4429.48193
494,4810,8267,25/11/2013,46121.7317
495,9913,7186,09/09/2013,10137.99287
496,8918,7143,18/09/2013,86605.93962
497,3377,8553,19/10/2013,38766.17997
498,2155,131,13/06/2013,42003.91813
499,6917,4018,08/02/2013,85441.56335
500,4642,4868,10/01/2013,25017.76264
501,7979,156,18/10/2013,95144.72867
502,1592,7024,10/05/2013,4931.64975
503,3100,9855,20/11/2013,15473.75576
504,4486,5900,20/10/2013,86880.54063
505,7469,5199,13/01/2013,70927.05712
506,4081,1047,21/07/2013,61914.18984
507,3539,3399,19/06/2013,88202.33374
508,4753,7042,05/12/2013,44276.28054
509,72,843,07/10/2013,36956.13501
510,4353,5929,27/01/2013,97959.88202
511,8709,281,23/07/2013,60184.77968
512,2201,1365,11/04/2013,3796.061938
513,9919,2610,18/04/2013,42878.04239
514,6001,776,05/07/2013,20417.03244
515,2924,5358,02/10/2013,55976.94607
516,4971,9209,30/10/2013,96712.79109
517,2363,1791,21/06/2013,82043.74943
518,3618,9040,06/05/2013,24025.82099
519,9781,3727,08/02/2013,93794.35306
520,4224,806,24/06/2013,72235.97435
521,4225,1689,18/07/2013,1938.025967
522,7321,8300,19/03/2013,39352.10257
523,7488,8791,21/03/2013,21387.37509
524,8325,1627,24/02/2013,9100.352894
525,3214,9768,08/02/2013,43632.79079
526,3111,5256,25/10/2013,79165.94341
527,1091,4070,16/04/2013,87496.36933
528,2319,2854,18/11/2013,40511.2131
529,4447,565,16/03/2013,6549.818325
530,8962,3591,25/03/2013,89782.67678
531,928,6024,22/05/2013,89706.89442
532,1635,5797,01/05/2013,97661.34295
533,252,7614,27/10/2013,92508.67807
534,2586,2649,03/10/2013,16110.35353
535,3066,3045,10/05/2013,48180.63494
536,5996,8475,25/02/2013,11084.70824
537,2396,5608,07/07/2013,28176.53954
538,2489,2968,03/06/2013,42439.19675
539,7571,5809,08/07/2013,26793.99557
540,2628,8632,11/08/2013,45293.81413
541,9914,2478,21/11/2013,93491.67232
542,9158,2996,13/02/2013,83209.23892
543,9224,6739,09/01/2013,68223.96905
544,2243,6233,12/01/2013,2257.58291
545,4645,1614,12/03/2013,51582.63328
546,9548,436,28/03/2013,11880.76835
547,8398,8192,06/11/2013,29812.83076
548,5368,4443,23/11/2013,9000.879274
549,7418,247,17/03/2013,12737.71439
550,4166,772,18/11/2013,6796.734436
551,5120,6810,01/07/2013,23733.11616
552,927,2210,08/12/2013,21129.26451
553,5359,3465,10/09/2013,85661.93644
554,2313,71,11/02/2013,552.3555799
555,5645,8310,28/02/2013,3573.405577
556,4025,5663,08/12/2013,53717.01645
557,9476,2042,13/08/2013,88154.88836
558,7238,133,27/08/2013,32737.22402
559,3096,9152,19/01/2013,67256.70456
560,6147,8931,26/06/2013,99390.14011
561,4686,1540,28/05/2013,31142.88882
562,304,3808,27/07/2013,44150.13682
563,2601,8524,12/09/2013,18286.83025
564,3334,9992,07/07/2013,36502.21097
565,5108,4305,14/02/2013,40565.31324
566,5350,1131,18/12/2013,30302.67643
567,4611,9502,19/10/2013,17572.70101
568,841,5233,18/05/2013,61697.77003
569,5816,9676,09/02/2013,32941.08794
570,284,9116,08/05/2013,26722.0392
571,9327,3973,15/04/2013,20744.26649
572,6215,695,21/11/2013,32195.15306
573,1691,9270,24/02/2013,80721.21034
574,9198,2660,25/12/2013,57067.14185
575,5758,9271,21/06/2013,76596.82845
576,6338,8818,01/05/2013,71949.09845
577,3891,7538,02/07/2013,71808.95391
578,1405,5094,20/10/2013,36480.52557
579,9468,9790,10/06/2013,96681.64355
580,5630,6117,14/10/2013,32426.50445
581,8868,8778,05/10/2013,88069.59875
582,5510,9991,03/02/2013,38574.9184
583,1973,5922,23/05/2013,65770.28216
584,939,8283,21/11/2013,66274.87553
585,5286,5967,27/01/2013,15911.40711
586,3164,2927,11/08/2013,15905.60622
587,9106,6238,29/01/2013,86259.66613
588,7477,1459,19/09/2013,57026.67205
589,8692,3174,28/01/2013,52349.26556
590,6697,3549,11/04/2013,54037.44746
591,5454,4049,01/10/2013,25880.90415
592,5139,4517,07/03/2013,61743.10358
593,9877,6799,15/01/2013,5793.400657
594,9931,4664,16/11/2013,86768.98856
595,3576,9686,26/03/2013,26064.13008
596,547,7812,19/02/2013,96647.36515
597,295,9606,23/11/2013,19180.73151
598,3628,1962,20/10/2013,52283.73381
599,5584,5746,16/08/2013,35467.03949
600,1720,2119,20/04/2013,91871.69844
601,323,508,18/01/2013,33688.25299
602,5065,724,10/09/2013,94706.21406
603,9924,7561,18/11/2013,98069.83112
604,7935,2756,08/09/2013,53616.64144
605,9836,3956,03/09/2013,49549.37416
606,7150,4522,11/06/2013,10982.73687
607,9541,9197,24/12/2013,33829.02276
608,18,1199,25/05/2013,44347.41336
609,9766,5644,11/07/2013,66172.45392
610,6612,936,07/09/2013,19997.34035
611,7157,3474,27/02/2013,98786.52573
612,2681,1882,23/09/2013,4676.343732
613,8025,5792,20/06/2013,68440.30918
614,4233,2915,09/01/2013,51991.80419
615,1549,8938,10/11/2013,79613.17892
616,9676,4589,04/10/2013,4623.848324
617,2811,5624,16/03/2013,59558.69757
618,6324,4330,29/04/2013,82033.46197
619,881,1708,29/05/2013,27980.90018
620,6947,8726,17/02/2013,61605.63326
621,6164,5982,11/09/2013,93688.52153
622,3968,1592,22/07/2013,93213.35731
623,7474,1195,08/10/2013,33503.09392
624,9883,3388,06/03/2013,58336.98018
625,2933,712,20/08/2013,6132.933969
626,7952,4611,26/02/2013,72836.43658
627,2346,5242,31/05/2013,35961.86476
628,232,9530,24/02/2013,76338.0383
629,3047,2964,11/06/2013,17891.33724
630,4951,6949,07/01/2013,8926.772653
631,9715,8928,09/07/2013,48129.37924
632,4135,8416,31/07/2013,67810.42613
633,8172,5390,07/03/2013,15867.29643
634,6305,4834,10/12/2013,9116.923055
635,2993,6676,16/03/2013,44554.03431
636,4270,1301,22/03/2013,82236.86925
637,6949,9306,17/10/2013,71575.69194
638,5371,7265,02/12/2013,6828.515708
639,3301,7938,29/12/2013,55696.80277
640,2155,7595,14/08/2013,86121.64095
641,6238,5545,12/02/2013,27338.14542
642,5072,3376,23/03/2013,59668.24855
643,1695,4874,09/12/2013,27840.60039
644,2547,1592,26/06/2013,63263.1543
645,5662,5972,08/08/2013,88167.641
646,2169,7811,02/07/2013,43466.25724
647,2971,6716,15/10/2013,56065.44219
648,2198,7175,05/10/2013,63965.02118
649,7548,5961,24/09/2013,53663.35439
650,2991,6989,02/09/2013,8022.968222
651,6989,2850,21/02/2013,35959.21863
652,9247,9414,08/07/2013,89475.42253
653,8961,7117,07/12/2013,55175.18243
654,2202,5045,21/05/2013,97515.06081
655,1442,7272,30/05/2013,27477.2005
656,3473,4012,13/11/2013,30543.32354
657,2375,8615,08/09/2013,35580.86879
658,218,3013,28/05/2013,57310.92354
659,8838,7843,29/03/2013,17014.81134
660,1079,2897,25/08/2013,82598.04488
661,4502,5867,08/04/2013,57006.97403
662,8116,2075,12/04/2013,36620.98804
663,9122,1606,12/10/2013,29576.51507
664,1302,2492,14/01/2013,47629.33927
665,7361,2310,07/04/2013,20996.0239
666,1139,8868,21/08/2013,55713.64944
667,8639,2606,04/06/2013,74188.30503
668,3927,60,03/04/2013,23736.06494
669,8770,8762,03/09/2013,27317.60402
670,2783,2145,15/05/2013,34216.14311
671,4143,8293,12/06/2013,44321.71573
672,8833,9057,13/11/2013,54522.41993
