199,7946,4047.36945,16-07-2014,manager's check
200,1182,41409.08645,15-06-2014,credit card
201,9929,9603.505279,08-05-2014,bitcoin
202,7826,75771.85862,10-08-2014,cash
203,8630,9965.276031,01-06-2014,lbc
204,4748,534.9731235,04-08-2014,credit card
205,417,27833.69271,01-03-2014,lbc
206,1613,10158.18018,05-12-2014,credit card
207,6023,2032.096572,05-05-2014,bank transfer
208,6323,77171.63817,06-08-2014,paypal
209,6970,18870.40363,28-04-2014,paypal
210,6037,23235.04578,06-03-2014,bank transfer
211,2765,1418.382774,05-07-2014,debit card
212,119,14492.12214,17-07-2014,paypal
213,6158,69256.85283,06-04-2014,cash
214,7463,30578.10025,02-10-2014,credit card
215,9783,21613.59165,06-02-2014,bitcoin
216,270,18209.43217,26-08-2014,personal cjeck
217,2531,6570.921356,16-09-2014,bank transfer
218,2915,9351.11342,23-12-2014,lbc
219,5559,10504.53013,20-04-2014,manager's check
220,3027,14463.30452,04-10-2014,none
221,6250,23833.19994,15-06-2014,bank transfer
222,8775,65969.09905,20-03-2014,credit card
223,4728,211.1655579,17-02-2014,bitcoin
224,397,3193.929291,03-03-2014,personal cjeck
225,7435,45865.33106,03-12-2014,bank transfer
226,5029,23160.95043,14-03-2014,bitcoin
227,6982,42780.99413,19-01-2014,bank transfer
228,1329,64347.49969,28-09-2014,cash
229,1056,11006.98144,26-12-2014,bitcoin
230,6132,32860.86725,16-08-2014,credit card
231,6433,6990.293035,16-04-2014,cash
232,6070,406.8896995,01-02-2014,debit card
233,9895,4429.13572,05-06-2014,debit card
234,1629,26796.87723,08-02-2014,paypal
235,8453,27051.70851,29-04-2014,cash
236,9586,22622.55234,28-04-2014,credit card
237,411,69463.78669,17-11-2014,paypal
238,8405,10862.37514,11-08-2014,personal cjeck
239,7705,19605.38919,16-10-2014,bank transfer
240,4554,108.4345576,09-03-2014,credit card
241,8575,47280.24901,24-06-2014,debit card
242,6775,8345.750899,22-10-2014,manager's check
243,4016,27069.60816,01-06-2014,debit card
244,6177,17436.92723,31-03-2014,paypal
245,1089,11501.22871,13-05-2014,manager's check
246,6480,11007.47928,15-05-2014,personal cjeck
247,6300,81509.5465,24-02-2014,lbc
248,7128,5048.635314,13-08-2014,bank transfer
249,6606,16347.46581,06-05-2014,debit card
250,8109,43201.85696,26-04-2014,lbc
251,6851,1068.919031,14-08-2014,paypal
252,3026,1291.763378,09-05-2014,manager's check
253,1830,23702.28326,09-05-2014,personal cjeck
254,2724,24851.00747,18-09-2014,credit card
255,4502,1246.066841,21-09-2014,debit card
256,1637,30876.25205,19-02-2014,credit card
257,2748,1325.428915,18-05-2014,paypal
258,7735,24099.01846,26-09-2014,bank transfer
259,1235,24476.26455,05-01-2014,debit card
260,1092,5457.016453,26-06-2014,bitcoin
261,4295,52120.88214,22-04-2014,credit card
262,5188,20607.51162,12-02-2014,bank transfer
263,6188,22061.15467,20-10-2014,personal cjeck
264,8094,2019.040277,08-03-2014,cash
265,7713,10.68348773,11-08-2014,debit card
266,7468,60699.89388,31-08-2014,debit card
267,4034,18545.28792,30-10-2014,lbc
268,2458,60098.56594,30-05-2014,lbc
269,8464,25889.85471,25-02-2014,debit card
270,9136,24512.97963,09-02-2014,lbc
271,9577,1229.876948,14-08-2014,cash
272,6130,9826.434283,30-12-2014,debit card
273,5779,85667.41639,30-01-2014,paypal
274,1469,8064.752648,16-12-2014,paypal
275,3387,6249.508503,15-10-2014,none
276,8570,7856.118254,27-02-2014,lbc
277,7362,9677.980636,13-07-2014,credit card
278,891,7661.98067,08-01-2014,manager's check
279,5573,13393.80574,25-08-2014,personal cjeck
280,341,912.9059802,07-02-2014,lbc
281,4019,11903.73094,14-11-2014,lbc
282,2180,14921.09193,29-07-2014,debit card
283,3320,64809.99595,26-09-2014,personal cjeck
284,7301,24410.06558,21-06-2014,cash
285,9479,36516.72744,22-09-2014,cash
286,1701,8824.464736,26-06-2014,manager's check
287,3967,9075.9147,24-03-2014,personal cjeck
288,709,2773.131704,11-05-2014,lbc
289,2630,40929.65048,06-09-2014,bitcoin
290,6351,29202.18697,02-05-2014,bank transfer
291,9387,441.3924016,16-12-2014,bitcoin
292,5399,32811.20208,14-12-2014,credit card
293,6717,11936.57226,25-12-2014,manager's check
294,750,9935.667199,03-10-2014,manager's check
295,8400,43559.75411,07-06-2014,bank transfer
296,9242,17319.89335,19-10-2014,lbc
297,9765,87775.52168,14-06-2014,lbc
298,6414,15841.60342,25-11-2014,paypal
299,8003,7233.692633,23-05-2014,personal cjeck
300,6319,35236.79368,25-06-2014,bank transfer
301,4692,46640.50252,02-06-2014,manager's check
302,5500,33402.00186,27-01-2014,bank transfer
303,1560,18095.83775,10-07-2014,manager's check
304,9018,1298.68612,20-12-2014,paypal
305,7180,74616.13494,17-09-2014,paypal
306,9427,15040.64992,23-01-2014,debit card
307,3279,38461.32472,19-06-2014,credit card
308,3068,37556.75179,23-03-2014,personal cjeck
309,3371,61607.21772,22-02-2014,lbc
310,9462,1523.718192,21-01-2014,manager's check
311,8697,9108.928466,28-09-2014,manager's check
312,7688,12583.76333,30-10-2014,credit card
313,988,4380.590281,30-03-2014,bitcoin
314,6482,104.7720852,05-09-2014,debit card
315,5996,14125.05313,07-08-2014,lbc
316,1524,8061.280999,04-03-2014,bank transfer
317,9188,8764.620424,06-08-2014,cash
318,2487,18210.59611,02-02-2014,credit card
319,9316,41630.76575,23-10-2014,personal cjeck
320,2885,589.9920463,08-12-2014,bitcoin
321,8676,1018.731653,30-01-2014,credit card
322,6444,24709.4475,18-05-2014,lbc
323,9884,5813.414631,18-06-2014,manager's check
324,2246,3821.351957,18-09-2014,bank transfer
325,9932,62582.49091,25-06-2014,none
326,6138,3217.372131,18-04-2014,manager's check
327,4425,69523.79119,29-01-2014,debit card
328,4902,48295.7634,26-06-2014,lbc
329,7591,26672.70307,13-05-2014,personal cjeck
330,3043,13777.22943,11-10-2014,bank transfer
331,2732,32395.27761,24-04-2014,debit card
332,4037,20087.64373,10-04-2014,paypal
333,5886,50441.45989,17-06-2014,manager's check
334,6945,8875.084975,07-11-2014,bitcoin
335,5777,33612.79587,22-09-2014,bank transfer
336,7990,3638.181817,19-10-2014,paypal
337,5294,69457.44883,14-05-2014,lbc
338,1811,9183.806473,23-08-2014,credit card
339,4799,21844.55626,19-10-2014,bitcoin
340,3343,14255.25654,21-03-2014,cash
341,3025,39616.61146,03-07-2014,credit card
342,4928,94406.6972,17-04-2014,credit card
343,7045,41844.07042,13-05-2014,lbc
344,2274,29700.94039,09-04-2014,bank transfer
345,3012,52689.01641,12-12-2014,bank transfer
346,8954,42013.4569,08-06-2014,lbc
347,9237,7110.84963,24-02-2014,debit card
348,7395,32103.21024,30-01-2014,credit card
349,185,8515.276157,14-10-2014,lbc
350,7985,1822.807057,01-04-2014,none
351,1112,19683.09317,05-12-2014,credit card
352,2382,15506.5362,20-09-2014,none
353,2748,31534.89081,01-04-2014,credit card
354,9214,13015.83722,15-08-2014,bitcoin
355,6878,14180.88775,05-05-2014,credit card
356,41,42427.51274,30-09-2014,debit card
357,8646,35257.0774,11-02-2014,manager's check
358,7680,16629.92767,26-06-2014,lbc
359,9974,67216.64466,23-03-2014,paypal
360,5107,2685.349205,29-03-2014,manager's check
361,621,54338.39666,17-08-2014,manager's check
362,1653,8052.906899,10-12-2014,manager's check
363,5436,9227.291869,22-12-2014,cash
364,6469,46766.4256,27-08-2014,lbc
365,8749,4871.594641,02-11-2014,debit card
366,3210,1768.713698,01-06-2014,none
367,2788,50182.42501,24-07-2014,none
368,3918,12078.26002,16-05-2014,none
369,5725,1479.295725,28-10-2014,bitcoin
370,4273,23715.27058,14-03-2014,bank transfer
371,6545,2495.832589,30-07-2014,manager's check
372,1503,3836.298995,11-09-2014,credit card
373,775,59073.31494,01-06-2014,lbc
374,2104,4132.04993,26-02-2014,manager's check
375,5176,26946.76864,05-08-2014,none
376,4949,58400.70555,17-05-2014,paypal
377,3261,5927.060292,30-10-2014,none
378,7992,28841.24943,19-07-2014,debit card
379,7297,39199.27146,16-06-2014,bitcoin
380,3203,12661.65657,13-12-2014,debit card
381,5157,50913.59041,24-12-2014,none
382,6026,5865.241648,06-11-2014,cash
383,5254,32544.62351,08-07-2014,none
384,8570,36240.48948,18-01-2014,cash
385,4529,1127.855087,31-03-2014,personal cjeck
386,511,39305.75143,09-09-2014,bitcoin
387,6995,6962.562139,10-09-2014,manager's check
388,1998,13516.06665,27-05-2014,debit card
389,1381,56380.33695,14-02-2014,personal cjeck
390,8200,27875.1015,21-05-2014,bank transfer
391,4784,17402.49888,19-11-2014,lbc
392,9606,24503.35813,04-06-2014,manager's check
393,7068,563.884315,23-11-2014,lbc
394,6407,14312.96515,03-12-2014,debit card
395,1556,56788.43441,08-08-2014,personal cjeck
396,4205,20295.87641,26-03-2014,manager's check
397,7691,46328.94103,29-08-2014,manager's check
398,3893,4448.926336,19-12-2014,none
399,3219,12811.99003,24-11-2014,paypal
400,5296,30271.5958,06-02-2014,paypal
401,9893,4013.739261,17-03-2014,personal cjeck
402,4712,5547.505893,14-11-2014,none
403,6055,6200.960772,09-12-2014,debit card
404,3293,28540.41486,09-04-2014,none
405,270,33019.23038,08-05-2014,bitcoin
406,523,14120.48002,18-02-2014,bank transfer
407,6959,4507.002762,23-02-2014,manager's check
408,6306,5156.903347,30-07-2014,personal cjeck
409,3742,43812.75746,22-02-2014,none
410,9491,20398.94767,24-03-2014,manager's check
411,4832,11230.04633,18-07-2014,credit card
412,9397,86580.60216,31-05-2014,credit card
413,9921,14924.826,03-02-2014,bitcoin
414,2403,32635.91579,26-07-2014,personal cjeck
415,4170,32109.45948,03-10-2014,personal cjeck
416,7971,55775.05834,13-10-2014,cash
417,8903,78941.96834,05-02-2014,paypal
418,8155,20209.47493,10-10-2014,debit card
419,10,1427.918704,04-08-2014,bitcoin
420,5296,4956.813388,27-11-2014,bitcoin
421,919,29570.55281,23-11-2014,debit card
422,29,8720.808037,03-02-2014,debit card
423,6917,8330.622724,21-08-2014,none
424,1401,71812.15619,27-02-2014,none
425,6802,29500.8617,13-12-2014,manager's check
426,5036,20123.22917,20-10-2014,cash
427,1274,37555.34398,13-01-2014,credit card
428,6846,10309.76741,03-07-2014,credit card
429,6137,29378.79762,27-12-2014,credit card
430,909,7743.761016,22-09-2014,cash
431,947,6113.464196,30-05-2014,lbc
432,9026,22493.55483,07-09-2014,lbc
433,6429,38762.14259,02-01-2014,paypal
434,6919,1972.824173,25-09-2014,paypal
435,2346,11620.37512,01-03-2014,personal cjeck
436,6092,37734.47058,11-06-2014,cash
437,8302,24587.9912,15-01-2014,bitcoin
438,1626,8531.766037,22-07-2014,paypal
439,4251,11204.11238,27-09-2014,none
440,6054,8551.981246,07-12-2014,none
441,7016,55826.85887,08-09-2014,none
442,9379,16275.91288,19-01-2014,personal cjeck
443,6352,42991.80721,14-10-2014,bank transfer
444,2152,76442.28958,19-09-2014,debit card
445,7672,16938.17206,08-03-2014,manager's check
446,8780,57391.43768,04-04-2014,credit card
447,1725,1936.594142,06-05-2014,lbc
448,3606,3029.625403,06-06-2014,bank transfer
449,5418,244.3481992,22-05-2014,personal cjeck
450,7232,39196.04686,18-07-2014,debit card
451,838,25515.05179,26-06-2014,debit card
452,6292,17956.64111,28-05-2014,manager's check
453,476,4378.936107,11-10-2014,paypal
454,9268,43162.37847,16-03-2014,bitcoin
455,298,13007.25162,12-12-2014,paypal
456,1298,1158.607547,02-12-2014,credit card
457,1364,43860.55748,20-12-2014,debit card
458,6553,12554.55802,17-07-2014,credit card
459,5143,24855.27198,19-07-2014,lbc
460,643,9451.926658,05-09-2014,bitcoin
461,6175,3707.440776,05-02-2014,manager's check
462,7865,95372.81608,15-06-2014,cash
463,4057,74022.71515,02-05-2014,manager's check
464,7377,3550.148417,27-02-2014,debit card
465,8198,2519.842988,25-10-2014,debit card
466,3757,45575.89383,06-02-2014,none
467,7909,25678.86283,19-03-2014,personal cjeck
468,595,13456.29291,12-06-2014,cash
469,546,12196.10856,25-03-2014,debit card
470,2227,24798.47602,13-04-2014,cash
471,4710,13477.3386,07-03-2014,bitcoin
472,2722,4295.828329,07-07-2014,debit card
473,4756,47287.92564,09-09-2014,bitcoin
474,9538,72688.20956,06-09-2014,bank transfer
475,544,49440.87406,20-04-2014,manager's check
476,8607,28693.13036,18-04-2014,manager's check
477,8604,1889.808869,13-10-2014,bank transfer
478,4074,376.5969923,22-02-2014,lbc
479,1258,37555.28106,26-02-2014,none
480,5308,22560.72663,28-07-2014,paypal
481,7992,21907.09411,07-05-2014,personal cjeck
482,4385,8476.786614,19-05-2014,none
483,4964,7665.147419,27-09-2014,cash
484,7513,5143.155676,05-03-2014,credit card
485,4912,10993.37926,12-05-2014,cash
486,956,22917.54579,07-07-2014,credit card
487,6681,42564.5529,13-09-2014,none
488,5813,61971.40511,03-10-2014,bank transfer
489,5487,156.3605567,30-10-2014,debit card
490,4915,46987.59763,12-06-2014,bitcoin
491,8615,40474.58827,14-01-2014,credit card
492,4445,5645.629587,14-08-2014,personal cjeck
493,662,1334.210784,20-05-2014,cash
494,9923,42099.71359,17-12-2014,none
495,1706,1839.309178,17-06-2014,debit card
496,885,56319.99041,08-10-2014,bank transfer
497,2190,8115.53219,08-11-2014,debit card
498,1094,41669.27572,03-09-2014,credit card
499,8702,15562.86411,20-10-2014,manager's check
500,6903,15748.21812,18-10-2014,manager's check
501,3521,612.0167303,30-06-2014,none
502,9243,2366.570979,21-10-2014,debit card
503,7792,7153.099805,26-06-2014,bitcoin
504,9696,55681.03516,19-04-2014,paypal
505,4416,11561.53111,10-01-2014,credit card
506,181,59092.03097,13-02-2014,paypal
507,7392,42285.18294,26-06-2014,bank transfer
508,4142,26533.39018,10-05-2014,manager's check
509,4958,32384.57494,02-03-2014,none
510,5856,28897.76537,25-05-2014,bank transfer
511,1637,21071.19281,08-03-2014,none
512,2583,3541.23098,07-11-2014,personal cjeck
513,5646,6867.138259,13-05-2014,credit card
514,7522,5211.630177,08-07-2014,lbc
515,5669,49037.78222,21-02-2014,personal cjeck
516,9543,60812.22029,20-05-2014,paypal
517,8173,54560.59556,28-11-2014,manager's check
518,1714,6023.251556,24-12-2014,paypal
519,2625,48117.91198,24-05-2014,personal cjeck
520,2007,25686.57163,26-02-2014,lbc
521,8978,45.50198414,26-10-2014,none
522,4839,13857.48223,24-10-2014,personal cjeck
523,3154,16366.91564,11-07-2014,cash
524,845,8829.939308,22-06-2014,bitcoin
525,6179,24772.78668,04-08-2014,manager's check
526,4167,69606.07964,13-09-2014,credit card
527,3037,65411.61916,04-02-2014,lbc
528,521,32442.29624,08-02-2014,manager's check
529,5818,4448.666132,11-10-2014,lbc
530,6193,65182.8496,29-04-2014,lbc
531,4744,19021.93074,24-08-2014,credit card
532,2257,29848.25695,09-03-2014,lbc
533,3891,58601.87225,05-11-2014,personal cjeck
534,7024,15709.78926,12-12-2014,bank transfer
535,9134,46763.72921,21-05-2014,cash
536,7995,2269.608579,07-02-2014,none
537,9692,22230.92241,16-01-2014,cash
538,9996,15349.38852,22-02-2014,none
539,4670,26600.60482,22-06-2014,debit card
540,1511,39130.73149,13-11-2014,cash
541,478,10587.07797,29-07-2014,cash
542,4772,8041.373655,19-06-2014,none
543,8655,48769.12611,23-03-2014,lbc
544,1256,735.0903503,22-04-2014,cash
545,6496,22875.26404,21-05-2014,debit card
546,6605,11460.97591,22-08-2014,personal cjeck
547,1250,2768.783546,27-03-2014,manager's check
548,8981,4794.73481,06-12-2014,cash
549,6274,5508.325752,03-06-2014,bank transfer
550,3279,3829.976388,21-06-2014,manager's check
551,5900,7527.426245,10-06-2014,none
552,5538,2577.117545,22-05-2014,cash
553,2815,71270.14281,09-06-2014,personal cjeck
554,179,216.5010998,26-05-2014,personal cjeck
555,2875,1683.417745,08-05-2014,manager's check
556,5023,4084.209805,17-04-2014,lbc
557,238,20454.14348,15-09-2014,bitcoin
558,6630,5006.115464,23-06-2014,bitcoin
559,6303,43700.73938,23-09-2014,lbc
560,8256,82719.92751,06-06-2014,cash
561,2530,3294.879531,23-09-2014,bank transfer
562,5520,33076.55321,05-02-2014,paypal
563,1678,9611.700958,20-01-2014,bank transfer
564,6574,33054.68777,04-01-2014,bank transfer
565,6171,39281.6317,06-07-2014,debit card
566,5639,5121.770943,04-11-2014,manager's check
567,3734,12565.58377,10-12-2014,bank transfer
568,7211,18648.10763,21-07-2014,manager's check
569,6075,1467.150813,12-09-2014,none
570,7646,2807.95891,04-11-2014,none
571,29,11673.53717,13-04-2014,manager's check
572,8832,19130.48549,09-05-2014,lbc
573,1866,3062.299109,25-12-2014,debit card
574,2027,20411.55802,24-10-2014,cash
575,8140,63002.58397,03-12-2014,none
576,1041,5858.919345,17-12-2014,cash
577,8142,33316.24272,13-06-2014,none
578,6443,14040.5119,16-08-2014,bitcoin
579,7320,10461.46419,07-10-2014,bitcoin
580,4521,3096.5615,05-01-2014,none
581,4401,18993.93862,23-04-2014,debit card
582,1969,13926.22869,07-11-2014,lbc
583,5674,58762.44373,23-11-2014,personal cjeck
584,2747,36967.58046,16-06-2014,manager's check
585,101,12338.66327,18-07-2014,personal cjeck
586,7157,7381.937456,05-01-2014,manager's check
587,5175,21949.36252,05-06-2014,none
588,5733,24396.64735,07-05-2014,cash
589,6426,47538.67619,09-11-2014,cash
590,5724,4258.293256,16-12-2014,debit card
591,7472,6386.01618,15-02-2014,manager's check
592,7898,37902.75495,09-09-2014,debit card
593,7226,3040.38606,19-02-2014,credit card
594,940,61689.19812,19-10-2014,debit card
595,8522,2171.79264,20-09-2014,cash
596,1102,26218.01155,19-09-2014,debit card
597,2178,10549.98986,03-04-2014,debit card
598,3898,23912.67668,30-08-2014,cash
599,2089,6573.445897,18-04-2014,paypal
600,2847,14473.17855,26-10-2014,debit card
601,1701,22024.77071,10-11-2014,credit card
602,365,9727.094713,23-09-2014,none
603,8245,80871.6899,14-08-2014,debit card
604,4568,34876.08351,10-01-2014,personal cjeck
605,2385,45532.77511,02-05-2014,cash
606,6023,785.0992168,09-06-2014,bank transfer
607,2454,22049.47637,16-06-2014,personal cjeck
608,5377,27830.44926,11-04-2014,personal cjeck
609,6708,18778.30452,02-05-2014,cash
610,5213,17019.95068,29-03-2014,bitcoin
611,9178,11228.0901,11-02-2014,bitcoin
612,44,3569.797624,26-02-2014,paypal
613,3123,60409.9772,21-03-2014,bitcoin
614,1389,19071.85451,20-12-2014,personal cjeck
615,7937,6418.963173,31-01-2014,bitcoin
616,9782,4271.856553,11-06-2014,credit card
617,1365,10416.82662,10-12-2014,none
618,2983,9977.085098,07-01-2014,cash
619,3589,18608.03434,08-09-2014,lbc
620,8117,47915.19582,11-02-2014,debit card
621,606,7065.47746,12-02-2014,paypal
622,9303,46507.63973,13-10-2014,paypal
623,3782,16516.33389,01-01-2014,lbc
624,9641,55510.9263,02-01-2014,bitcoin
625,6883,604.4513608,09-01-2014,lbc
626,678,36513.9539,29-11-2014,debit card
